L_1260nm_X,L_1260nm_Y,L_1080nm_X,L_1080nm_Y,L_900nm_X,L_900nm_Y,L_720nm_X,L_720nm_Y,L_540nm_X,L_540nm_Y,L_360nm_X,L_360nm_Y,L_180nm_X,L_180nm_Y
3.37311422845691,193.653687929367,3.36922244488978,174.913370476407,3.36414428857715,155.732300872506,3.35029659318637,136.429976800875,3.31777354709419,116.533995499835,3.21439679358717,88.68102568618,2.82182965931864,28.5561546562046
3.41408016032064,194.537457351794,3.41057715430862,175.730663364562,3.40599599198397,156.500038340369,3.39276953907816,137.084770125916,3.36103406813627,117.082523806397,3.25848897795591,89.124797764453,2.86647695390782,28.7071943382151
3.45504609218437,195.406893644396,3.45193186372745,176.52428423214,3.44784769539078,157.240408936951,3.43524248496994,137.763578435115,3.40429458917836,117.66932765709,3.30258116232465,89.5572226235596,2.91112424849699,28.8564818218711
3.4960120240481,196.262622716012,3.49328657314629,177.308769870533,3.48969939879759,157.945093193906,3.47771543086172,138.421417324305,3.44755511022044,118.263523746412,3.34667334669339,89.9826584653733,2.95577154308617,28.9977755741325
3.53697795591182,197.099556172679,3.53464128256513,178.088279251949,3.53155110220441,158.643396506076,3.52018837675351,139.013099170515,3.49081563126253,118.824893715375,3.39076553106212,90.4035989650491,3.00041883767535,29.1396881042205
3.57794388777555,197.912972802798,3.57599599198397,178.850184146428,3.57340280561122,159.338679887959,3.56266132264529,139.562851831119,3.53407615230461,119.323363537592,3.43485771543086,90.8153073532934,3.04506613226453,29.2858619614009
3.61890981963928,198.71209075868,3.61735070140281,179.572396129708,3.61525450901804,160.014130208076,3.60513426853707,140.146396219567,3.57733667334669,119.803858487263,3.4789498997996,91.2152140634188,3.08971342685371,29.4293831054644
3.65987575150301,199.501000411775,3.65870541082164,180.240783562563,3.65710621242485,160.633730302623,3.64760721442886,140.752319585969,3.62059719438878,120.319818743773,3.52304208416834,91.604679891433,3.13436072144289,29.5669210543697
3.70084168336673,200.268157907261,3.70006012024048,180.897784603475,3.69895791583166,161.215773670853,3.69008016032064,141.33390402953,3.66385771543086,120.846228915373,3.56713426853707,91.9865083559547,3.17900801603206,29.7006656182799
3.74180761523046,201.011103215949,3.74141482965932,181.578686798347,3.74080961923848,161.821414258446,3.73255310621242,141.894151325452,3.70711823647295,121.350784768096,3.61122645290581,92.3646671817227,3.22365531062124,29.8334432430378
3.78277354709419,201.738313876182,3.78276953907816,182.258862571972,3.78266132264529,162.447286501767,3.77502605210421,142.44794249819,3.75037875751503,121.837643724541,3.65531863727455,92.7401148986129,3.26830260521042,29.9684708351083
3.82373947895792,202.453716830283,3.82412424849699,182.917794098424,3.8245130260521,163.054065254753,3.81749899799599,142.993635092299,3.79363927855711,122.315878521317,3.69941082164329,93.1101923400911,3.3129498997996,30.1064953418213
3.86470541082164,203.157207589565,3.86547895791583,183.562604276925,3.86636472945892,163.639048384431,3.85997194388778,143.52631256928,3.8368997995992,122.788059145891,3.74350300601202,93.4726876886265,3.35759719438878,30.2428169659024
3.90567134268537,203.846489316215,3.90683366733467,184.198766971879,3.90821643286573,164.216908954173,3.90244488977956,144.045164784084,3.88016032064128,123.252720665075,3.78759519038076,93.8264258949268,3.40224448897796,30.3733399384865
3.9466372745491,204.518323032493,3.94818837675351,184.822189788602,3.95006813627255,164.786972685937,3.94491783567134,144.551398612138,3.92342084168337,123.696526267033,3.8316873747495,94.1715030209919,3.44689178356713,30.5001820789883
3.98760320641283,205.175727354869,3.98954308617235,185.430431931247,3.99191983967936,165.340661644575,3.98739078156313,145.051493398827,3.96668136272545,124.105974460919,3.87577955911824,94.5114780500883,3.49153907815631,30.6271564649084
4.02856913827655,205.825827788389,4.03089779559118,186.02719945859,4.03377154308617,165.879181699374,4.02986372745491,145.551633500019,4.00994188376754,124.493533368459,3.91987174348697,94.8499214098224,3.53618637274549,30.755448257801
4.06953507014028,206.466470619991,4.07225250501002,186.614639937366,4.07562324649299,166.410799262388,4.07233667334669,146.036484980316,4.05320240480962,124.884406709756,3.96396392785571,95.1853179247764,3.58083366733467,30.8837946664724
4.11050100200401,207.086351873853,4.11360721442886,187.186548461342,4.1174749498998,166.937437308537,4.11480961923848,146.479106173266,4.0964629258517,125.292103224313,4.00805611222445,95.5136983243354,3.62548096192385,31.0109698853143
4.15146693386774,207.686896942821,4.1549619238477,187.737552909078,4.15932665330661,167.452503413197,4.15728256513026,146.886526378219,4.13972344689379,125.717272179728,4.05214829659319,95.8335017608116,3.67012825651303,31.1363511469032
4.19243286573146,208.291481788477,4.19631663326653,188.282067832878,4.20117835671343,167.9516751459,4.19975551102204,147.307916520529,4.18298396793587,126.155946039173,4.09624048096192,96.1470761007794,3.7147755511022,31.2594934732099
4.23339879759519,208.916428749328,4.23767134268537,188.842731685536,4.24303006012024,168.439002198805,4.24222845691383,147.77768322014,4.22624448897796,126.590073542251,4.14033266533066,96.4568540276526,3.75942284569138,31.3804103072799
4.27436472945892,209.539942233271,4.27902605210421,189.418339478165,4.28488176352705,168.919693420898,4.28470140280561,148.264360849431,4.26950501002004,126.999179622433,4.1844248496994,96.7627872865614,3.80407014028056,31.5000268249797
4.31533066132264,210.131725483618,4.32038076152305,189.978803170846,4.32673346693387,169.394616301339,4.32717434869739,148.722309367333,4.31276553106212,127.379113648168,4.22851703406814,97.063490432683,3.84871743486974,31.6193686663336
